Name,Address,Rating,Distance,Latitude,Longitude
Pizza Nova,"3205 Yonge St Toronto, ON M4N 2L3 Canada ",3.0,308.883083598758,43.7254665,-79.40115449999999
Pizza Pizza,"3231 Yonge Street Toronto, ON M4N 2L3 Canada ",1.0,364.40769577333975,43.7254665,-79.40115449999999
Moto Via,"1775 Avenue Road Toronto, ON M5M 3Y8 Canada ",4.5,1452.5083601333458,43.7254665,-79.40115449999999
Da Venezia Gourmet Pizza,"1568 Avenue Road Suite 2 Toronto, ON M5M 3X6 Canada ",3.8,1243.6610143080884,43.7254665,-79.40115449999999
Double Double Pizza Chicken,"3303 Yonge Street Toronto, ON M4N 2L8 Canada ",0.0,549.6132036685635,43.7254665,-79.40115449999999
Pizzaiolo,"1548 Avenue Road Toronto, ON M5M 3X5 Canada ",1.7,1239.8373164593927,43.7254665,-79.40115449999999
Domino's Pizza,"2685 Yonge St 1 Toronto, ON M4N 2H8 Canada ",2.8,959.0558742711296,43.7254665,-79.40115449999999
Classico Louie's Pizzeria,"2547 Yonge street Toronto, ON M4P 2H9 Canada ",3.4,1366.9039610325756,43.7254665,-79.40115449999999
Otto Trattoria,"3441 Yonge Street Toronto, ON M4N 2N1 Canada ",3.0,932.3249558316754,43.7254665,-79.40115449999999
Trattoria Nervosa,"75 Yorkville Avenue Toronto, ON M5R 1B8 Canada ",3.8,237.2721186244777,43.66943,-79.38915
Eataly Yorkville,"55 Bloor Street W Manulife Centre Toronto, ON M4W 1A6 Canada ",3.5,83.55639221128317,43.66943,-79.38915
Portici,"6 Scollard Street Toronto, ON M5R 1E9 Canada ",4.1,361.060852264221,43.66943,-79.38915
Pala 148,"148 Cumberland Street Toronto, ON M5R 1A8 Canada ",5.0,313.8253712810713,43.66943,-79.38915
8Mile Detroit Style Pizza,"9 Charles Street West Toronto, ON M4Y 1R4 Canada ",4.3,225.4723848817789,43.66943,-79.38915
Pi Co,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,101.96275606114229,43.66943,-79.38915
La Pizza & La Pasta at Eataly Toronto,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.4,83.55639221128317,43.66943,-79.38915
Pi Co,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,476.7117077280698,43.66943,-79.38915
La Pizza & La Pasta at Eataly,"55 Bloor Street W Toronto, ON M4W 1A6 Canada ",5.0,81.25812996509222,43.66943,-79.38915
Piano Piano,"88 Harbord Street Toronto, ON M5S 1G5 Canada ",3.6,1315.2514253434776,43.66943,-79.38915
La Piazza at Eataly,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.6,81.55926104841289,43.66943,-79.38915
B Town Pizza,"13 Elm Street Toronto, ON M5G 1H1 Canada ",4.5,1429.6485162054191,43.66943,-79.38915
Pi Co.,"160 Bloor Street E Toronto, ON M4W 0A2 Canada ",4.5,540.1262800921846,43.66943,-79.38915
The Annex Commons,"296 Brunswick Ave Toronto, ON M5S 2M7 Canada ",4.4,1555.607423689878,43.66943,-79.38915
Raffaella,"296 Brunswick Avenue Toronto, ON M5S 1X9 Canada ",4.0,1531.4434232225187,43.66943,-79.38915
Pizza Nova,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,467.92603133869954,43.66943,-79.38915
Pizzaiolo - The Pizza Maker's Pizza,"707 Yonge Street Toronto, ON M4Y 2B2 Canada ",3.3,235.56283703245418,43.66943,-79.38915
Bocconcini Toronto,"96 Gerrard Street E Toronto, ON M5B 1G7 Canada ",4.6,1390.3835885993117,43.66943,-79.38915
Pizza Maru,"66 Gerrard Street E Toronto, ON M5B 2M2 Canada ",4.4,1339.0230754813228,43.66943,-79.38915
Tosto Quickfire Pizza Pasta,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,941.5395037804626,43.66943,-79.38915
Sol Pizza,"1033 Bay St Ste 9 Toronto, ON M5G 1S4 Canada ",4.7,409.88135311640934,43.66943,-79.38915
Cosmic Pizza & Donair,"233 College Street Toronto, ON M5T 1R4 Canada ",3.8,1441.5497993878362,43.66943,-79.38915
Blaze Pizza,"10 Dundas Street E Toronto, ON M5B 2G9 Canada ",4.4,1550.1193542930982,43.66943,-79.38915
Martino's Pizza & Asian Fusion Kitchen,"178 Dupont Street Toronto, ON M5R 2E6 Canada ",3.8,1350.829965555817,43.66943,-79.38915
Kono Pizza,"Toronto, ON M5R 2H6 Canada ",4.5,809.4153619863479,43.66943,-79.38915
Mamma's Pizza,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,343.33922867181167,43.66943,-79.38915
Fresca Pizza & Pasta,"302 College Street Toronto, ON M5T 1R9 Canada ",4.0,1640.6878702745894,43.66943,-79.38915
Cora Pizza,"656A Spadina Ave Toronto, ON M5S 2H7 Canada ",3.7,1276.9619374725114,43.66943,-79.38915
Bread & Bowl,"2 Murray Street Toronto, ON M5G 1X5 Canada ",3.7,1467.3526119375524,43.66943,-79.38915
Afro's Pizza,"107 Mutual Street Toronto, ON M5B 1E5 Canada ",4.8,1749.3746778280015,43.66943,-79.38915
North of Brooklyn Pizzeria,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,901.6947641010464,43.66943,-79.38915
Pizza Studio,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,927.1361176826462,43.66943,-79.38915
George's Pizza and Panzerotto,"252 Dundas Street  E Toronto, ON M5A 1Z8 Canada ",3.4,1823.0092971835527,43.66943,-79.38915
Domino's Pizza,"478 Yonge St Toronto, ON M4Y 1X5 Canada ",2.5,885.8072965226359,43.66943,-79.38915
Pizza Hut,"810 Church Street Toronto, ON M4W 2M4 Canada ",1.9,419.4116425885704,43.66943,-79.38915
Pizza Pizza,"68 Wellesley Street E Toronto, ON M4Y 1H2 Canada ",2.6,774.8536290410856,43.66943,-79.38915
Pi Co.,"432 Church Street Toronto, ON M5B 2A4 Canada ",3.8,1163.7653941649726,43.66943,-79.38915
Papa CEO King Slice,"654 Spadina Avenue Toronto, ON M5S 2H7 Canada ",3.5,1273.3887867874653,43.66943,-79.38915
Yorkville Pizza,"87 Avenue Rd Toronto, ON M5R 3R9 Canada ",0.0,526.1670049299452,43.66943,-79.38915
The Grand Elvis,"176 Dupont Street Toronto, ON M5R 2E6 Canada ",3.3,1358.3169378224209,43.66943,-79.38915
241 Pizza,"646 Yonge Street Toronto, ON M4Y 2A6 Canada ",0.0,417.56676304017,43.66943,-79.38915
Burning Pizza,"335 Yonge Street World Food Market Toronto, ON M5B 2L3 Canada ",5.0,1499.3466438091873,43.66943,-79.38915
Pizzaiolo,"770 Bay Street Toronto, ON M5G 0A6 Canada ",4.0,1058.4282305922288,43.66943,-79.38915
Pizza Nova,"526 Church Street Toronto, ON M4Y 2E1 Canada ",2.9,849.6229538110153,43.66943,-79.38915
Pizza Pizza,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,1193.8794407485334,43.66943,-79.38915
Papa John's Pizza,"200 Dundas Street E Suite E Toronto, ON M5R 4R2 Canada ",2.1,1821.2609168335748,43.66943,-79.38915
Pizza Shab - Downtown,"163 Dalhousie Street Toronto, ON M5B 2P7 Canada ",3.9,1638.6827429652476,43.66943,-79.38915
The SAJ,"199 College Street Toronto, ON M5T 1P9 Canada ",3.7,1273.7400796422223,43.66943,-79.38915
Pizza Pizza,"471 Yonge Street Toronto, ON M4Y 1A1 Canada ",2.6,957.7806112355813,43.66943,-79.38915
Pizza Pizza,"761 Bay Street Toronto, ON M5G 2R2 Canada ",2.3,1135.8576445362005,43.66943,-79.38915
Gram’s Pizza,"1640 Dupont Street Unit 3 Toronto, ON M6R 1B3 Canada ",4.4,361.64516712138266,43.665538,-79.451263
Mattachioni,"1617 Dupont Street Toronto, ON M6P 3S8 Canada ",4.1,307.3333434506979,43.665538,-79.451263
Defina Wood Fired,"1485 Dupont Street Toronto, ON M6P 3S2 Canada ",3.7,89.1657952527398,43.665538,-79.451263
North Of Brooklyn,"229 Geary Avenue Toronto, ON M6H 2C1 Canada ",3.8,1056.1470735224343,43.665538,-79.451263
Bar Sugo,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,1092.6214727094118,43.665538,-79.451263
Monte Bianco Italian Cuisine,"1201 Bloor Street W Toronto, ON M6H 1N4 Canada ",4.6,1205.629535953422,43.665538,-79.451263
Domino's Pizza,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,117.54107310102756,43.665538,-79.451263
Conzo's Pizza,"1279 Bloor Street W Toronto, ON M6H 1N7 Canada ",4.5,1081.2034298756566,43.665538,-79.451263
Pi Co,"2862 Dundas Street W Toronto, ON M6P 1Y8 Canada ",4.5,1100.4478510626896,43.665538,-79.451263
Uai Pizzeria and Restaurant,"1262 Street Clair Avenue W Toronto, ON M6E 1B9 Canada ",3.7,1362.623821105948,43.665538,-79.451263
Indie Ale House,"2876 Dundas Street W Toronto, ON M6P 1Y9 Canada ",4.0,1124.1678620036575,43.665538,-79.451263
Chito's Pizza,"1308 Bloor Street W Toronto, ON M6H 1N9 Canada ",3.9,1052.082459808032,43.665538,-79.451263
Botham's,"2869 Dundas St W Toronto, ON M6P 1Y9 Canada ",4.1,1125.5493795966738,43.665538,-79.451263
Zula Burger Pizza,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",4.0,1470.3097818129854,43.665538,-79.451263
Marcello’s pizzeria,"1163 Saint Clair Avenue W Toronto, ON M6E 1B2 Canada ",3.8,1541.7587941337433,43.665538,-79.451263
Spaccio West,"128A Sterling Road Toronto, ON M6R 2B7 Canada ",3.3,1413.4446079237694,43.665538,-79.451263
Fantasy Kitchen,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",5.0,888.5248313649876,43.665538,-79.451263
Mr Chai,"545 Keele Street Unit 110 Toronto, ON M6N 3E4 Canada ",0.0,1344.0450565154156,43.665538,-79.451263
Big Trouble Pizza,"191 Geary Avenue Toronto, ON M6H 2C1 Canada ",4.9,1207.7648161555896,43.665538,-79.451263
Pizza e Pazzi,"1182 St Clair Avenue W Toronto, ON M6E 1B4 Canada ",3.8,1508.2459008922945,43.665538,-79.451263
Pizza Pan,"1822 Saint Clair Avenue W Toronto, ON M6N 1J5 Canada ",3.4,1297.5036116654037,43.665538,-79.451263
Hot Slice Pizza,"1383 Davenport Rd Toronto, ON M6H 2H6 Canada ",0.0,1150.5939694809824,43.665538,-79.451263
Vivo Pizza+Pasta,"1832 Bloor Street W Toronto, ON M6P 0A2 Canada ",3.4,1581.4957807454298,43.665538,-79.451263
Amato Real Pizza,"2385 Dundas Street W Toronto, ON M6P 1X2 Canada ",2.6,889.7491142040948,43.665538,-79.451263
241 Pizza,"1349 Saint Clair Avenue West Toronto, ON M6E 1C5 Canada ",5.0,1175.3064296340335,43.665538,-79.451263
King Slice,"1598 Bloor St W Toronto, ON M6P 1A7 Canada ",3.3,1107.3143479016887,43.665538,-79.451263
Frank’s Pizza House,"1352 St Clair Avenue W Toronto, ON M6E 1C4 Canada ",3.5,1263.670225646143,43.665538,-79.451263
Juniors Pizza,"2243 Dundas Street W Toronto, ON M6R 1X6 Canada ",4.1,1248.0235711829446,43.665538,-79.451263
FBI Pizza,"1248 St Clair Avenue W Toronto, ON M6E 1B7 Canada ",4.5,1394.8473979795936,43.665538,-79.451263
Freshslice Pizza,"1106 St Clair Avenue W Toronto, ON M6E 1A7 Canada ",0.0,1703.1999865154412,43.665538,-79.451263
241 Pizza,"1383 Davenport Road Toronto, ON M6H 2H6 Canada ",3.6,1153.3379979131828,43.665538,-79.451263
Pizzeria Libretto,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",3.3,1470.3015748377088,43.665538,-79.451263
Pizza Nova,"2264 Dundas St W Toronto, ON M6R 1X3 Canada ",1.0,1185.7913693507303,43.665538,-79.451263
Cristina's Pizza Pie,"2385 Dundas St W Toronto, ON M6P 1X2 Canada ",0.0,889.7491142040948,43.665538,-79.451263
Wing Machine,"1308 Bloor Street West Toronto, ON M6H 1N9 Canada ",4.0,1053.1132048459106,43.665538,-79.451263
Wing Machine & Gino's Pizza,"1158 Bloor Street W Toronto, ON M6H 1N1 Canada ",2.3,1337.7366417213184,43.665538,-79.451263
Pizzaiolo,"1160 St Clair Avenue W Toronto, ON M6E 1B3 Canada ",2.8,1570.2623053436114,43.665538,-79.451263
Pizza Pizza,"1725 Bloor Street W Toronto, ON M6P 1B2 Canada ",2.3,1378.2343114984712,43.665538,-79.451263
Gino's Pizza,"1158 Bloor Street W Suite 1149 Toronto, ON M6H 1N1 Canada ",1.9,1338.2442325020877,43.665538,-79.451263
Pizza Pizza,"1193 Bloor Street W Toronto, ON M6H 1N4 Canada ",2.8,1208.4940226174886,43.665538,-79.451263
Pizzaville,"1730 Bloor Street W Toronto, ON M6P 1B3 Canada ",2.4,1319.9413088977137,43.665538,-79.451263
Donatos Sports Cafe,"1310 St Clair Ave W Toronto, ON M6E 1C1 Canada ",0.0,1292.5137283832105,43.665538,-79.451263
Double Double Pizza Chicken,"1216 Dufferin St Toronto, ON M6H 4C1 Canada ",0.0,1062.0863159041987,43.665538,-79.451263
Pizza Best & Food,"1283 Bloor St W Toronto, ON M6H 1N7 Canada ",0.0,1075.1216937218853,43.665538,-79.451263
Krzystof Jozwik,"1730 Bloor St W Toronto, ON M6P 1B3 Canada ",0.0,1319.181261309624,43.665538,-79.451263
Pizza Memo & Food,"1216 St Clair Ave W Toronto, ON M6E 1B4 Canada ",0.0,1467.399061236374,43.665538,-79.451263
Gram’s Pizza,"1640 Dupont Street Unit 3 Toronto, ON M6R 1B3 Canada ",4.4,1074.7389898495592,43.6739269797493,-79.46068479021301
Pizza Pan,"1822 Saint Clair Avenue W Toronto, ON M6N 1J5 Canada ",3.4,163.9328802732561,43.6739269797493,-79.46068479021301
Annette Food Market,"240 Annette Street Toronto, ON M6P 1R1 Canada ",3.7,1519.2125833591556,43.6739269797493,-79.46068479021301
Botham's,"2869 Dundas St W Toronto, ON M6P 1Y9 Canada ",4.1,1025.5822174564528,43.6739269797493,-79.46068479021301
Mattachioni,"1617 Dupont Street Toronto, ON M6P 3S8 Canada ",4.1,1106.3439642687247,43.6739269797493,-79.46068479021301
Indie Ale House,"2876 Dundas Street W Toronto, ON M6P 1Y9 Canada ",4.0,1012.1384025764429,43.6739269797493,-79.46068479021301
Pi Co,"2862 Dundas Street W Toronto, ON M6P 1Y8 Canada ",4.5,995.2002494233467,43.6739269797493,-79.46068479021301
Zula Burger Pizza,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",4.0,1201.0475019645469,43.6739269797493,-79.46068479021301
Mr Chai,"545 Keele Street Unit 110 Toronto, ON M6N 3E4 Canada ",0.0,596.0587998912547,43.6739269797493,-79.46068479021301
Venga Cucina,"3076 Dundas St W Toronto, ON M6P 1Z8 Canada ",4.1,1316.1414202049473,43.6739269797493,-79.46068479021301
North of Brooklyn,"511 Rogers Road Toronto, ON M6M 1B4 Canada ",4.0,1088.6679082781577,43.6739269797493,-79.46068479021301
Marcello’s pizzeria,"1163 Saint Clair Avenue W Toronto, ON M6E 1B2 Canada ",3.8,1522.268138871744,43.6739269797493,-79.46068479021301
Burattino Brick Oven Pizza,"3109 Dundas Street West Toronto, ON M6P 1Z9 Canada ",3.6,1387.1619310491835,43.6739269797493,-79.46068479021301
Frank’s Pizza House,"1352 St Clair Avenue W Toronto, ON M6E 1C4 Canada ",3.5,967.5929259087425,43.6739269797493,-79.46068479021301
Defina Wood Fired,"1485 Dupont Street Toronto, ON M6P 3S2 Canada ",3.7,1232.6818408703384,43.6739269797493,-79.46068479021301
Pizza e Pazzi,"1182 St Clair Avenue W Toronto, ON M6E 1B4 Canada ",3.8,1426.9562760872836,43.6739269797493,-79.46068479021301
Uai Pizzeria and Restaurant,"1262 Street Clair Avenue W Toronto, ON M6E 1B9 Canada ",3.7,1190.2288957284948,43.6739269797493,-79.46068479021301
Pizzeria Libretto,"3011 Dundas Street W Toronto, ON M6P 1Z4 Canada ",3.3,1201.0416286920376,43.6739269797493,-79.46068479021301
241 Pizza,"1349 Saint Clair Avenue West Toronto, ON M6E 1C5 Canada ",5.0,843.5998637080947,43.6739269797493,-79.46068479021301
Mastro Nick Pizzeria & Restaurant,"1755 Keele St York, ON M6M 3W9 Canada ",2.2,1706.4381041129948,43.6739269797493,-79.46068479021301
Dundas Pizza,"3088 Dundas Street W Toronto, ON M6P 1Z8 Canada ",4.0,1335.7525342409838,43.6739269797493,-79.46068479021301
FBI Pizza,"1248 St Clair Avenue W Toronto, ON M6E 1B7 Canada ",4.5,1251.7039819384356,43.6739269797493,-79.46068479021301
Pizza Pizza,"500 Rogers Road York, ON M6M 1B3 Canada ",3.3,1107.3337526219445,43.6739269797493,-79.46068479021301
Domino's Pizza,"1549 Dupont Street Toronto, ON M6P 3S5 Canada ",1.6,1166.811659081,43.6739269797493,-79.46068479021301
Pizza Nova,"577 Rogers Road Toronto, ON M6M Canada ",3.7,1212.5027333125774,43.6739269797493,-79.46068479021301
Papa Johns Pizza,"605 Rogers Road Toronto, ON M6M 1B9 Canada ",2.2,1269.5779585257478,43.6739269797493,-79.46068479021301
Domino's Pizza,"344 High Park Avenue Toronto, ON M6P 2S7 Canada ",2.0,1237.9252233168218,43.6739269797493,-79.46068479021301
Pizzaiolo,"1160 St Clair Avenue W Toronto, ON M6E 1B3 Canada ",2.8,1521.4033673383587,43.6739269797493,-79.46068479021301
Donatos Sports Cafe,"1310 St Clair Ave W Toronto, ON M6E 1C1 Canada ",0.0,1036.4178341536485,43.6739269797493,-79.46068479021301
Uncle Nick's Pizza,"1735 Keele St York, ON M6M 3W7 Canada ",3.0,1636.1069786509647,43.6739269797493,-79.46068479021301
Pizza Memo & Food,"1216 St Clair Ave W Toronto, ON M6E 1B4 Canada ",0.0,1364.3980139822313,43.6739269797493,-79.46068479021301
Detroit Pizzeria,"1093 Bathurst Street Toronto, ON M5R 3G8 Canada ",4.0,166.8922310726389,43.674444,-79.414722
Napoli Centrale,"964 Bathurst Street Toronto, ON M5R 3G5 Canada ",4.4,565.468370668471,43.674444,-79.414722
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",5.0,1712.2786511932375,43.674444,-79.414722
Raffaella,"296 Brunswick Avenue Toronto, ON M5S 1X9 Canada ",4.0,1151.282133546766,43.674444,-79.414722
Pizza Nova,"603 Davenport Rd Toronto, ON M5R 1K9 Canada ",2.8,370.96440945751567,43.674444,-79.414722
The Annex Commons,"296 Brunswick Ave Toronto, ON M5S 2M7 Canada ",4.4,1146.3438514709997,43.674444,-79.414722
Martino's Pizza & Asian Fusion Kitchen,"178 Dupont Street Toronto, ON M5R 2E6 Canada ",3.8,899.6415425915702,43.674444,-79.414722
Cafe Roma,"807 Street Clair Avenue W Toronto, ON M6C 1B9 Canada ",4.3,1445.1273017085834,43.674444,-79.414722
Levant Pizza,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",4.4,1691.2703119050293,43.674444,-79.414722
Salto Restaurant,"1138 Davenport Road Toronto, ON M6G 2C6 Canada ",4.3,1304.1526389680305,43.674444,-79.414722
Pizza Gigi,"189 Harbord Street Toronto, ON M5S 1H5 Canada ",3.1,1510.9300828199139,43.674444,-79.414722
Piano Piano,"88 Harbord Street Toronto, ON M5S 1G5 Canada ",3.6,1590.1566434344934,43.674444,-79.414722
Kono Pizza,"Toronto, ON M5R 2H6 Canada ",4.5,1456.0110618535484,43.674444,-79.414722
Mac's Pizza,"759 Dovercourt Road Toronto, ON M6H 2X1 Canada ",4.3,1850.6891267189185,43.674444,-79.414722
Telepizza,"1048 Bathurst St Toronto, ON M5R 3G7 Canada ",0.0,306.3312686726461,43.674444,-79.414722
Pizza Del Arte,"1480 Bathurst Street Toronto, ON M5P 3G9 Canada ",3.6,1064.9608409526595,43.674444,-79.414722
Little Caesars,"840 St Clair Ave W Toronto, ON M6C 0A4 Canada ",0.0,1539.0688819717197,43.674444,-79.414722
Fantasy Kitchen,"195 Harbord Street Toronto, ON M5S 2R5 Canada ",1.5,1504.8673882901155,43.674444,-79.414722
The Grand Elvis,"176 Dupont Street Toronto, ON M5R 2E6 Canada ",3.3,900.7657936782399,43.674444,-79.414722
Ferro Bar & Cafe,"769 Saint Clair Avenue W Toronto, ON M6C 1B4 Canada ",3.6,1326.7916189877735,43.674444,-79.414722
Domino's Pizza,"936 Bathurst Street Toronto, ON M5R 3G5 Canada ",1.8,615.9041294618769,43.674444,-79.414722
Cora Pizza,"656A Spadina Ave Toronto, ON M5S 2H7 Canada ",3.7,1572.1900468492115,43.674444,-79.414722
Zui Beer Bar,"693 Bloor Street W Toronto, ON M6G 1L5 Canada ",4.6,1222.641683599546,43.674444,-79.414722
Pizza Pizza,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,1223.6763458027683,43.674444,-79.414722
Ambassador Pizza,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",4.2,1790.9755798607619,43.674444,-79.414722
Pizza Pizza,"536 Saint Clair Avenue W Toronto, ON M6C 1A4 Canada ",3.3,1053.1062699035174,43.674444,-79.414722
Papa CEO King Slice,"654 Spadina Avenue Toronto, ON M5S 2H7 Canada ",3.5,1579.4693756996153,43.674444,-79.414722
Pizzaville,"635 Markham Street Toronto, ON M6G 2M1 Canada ",3.6,1040.7267725102365,43.674444,-79.414722
Pizza Pizza,"558 Bloor Street W Toronto, ON M6G 1K1 Canada ",2.8,1058.7848710479832,43.674444,-79.414722
Panago Pizza,"787 Bathurst Street Toronto, ON M5S 0B7 Canada ",4.0,1124.6632078386124,43.674444,-79.414722
Ambassador Tavern,"946 Bloor Street W Toronto, ON M6H 1L6 Canada ",3.5,1791.6414256313174,43.674444,-79.414722
Pizzaiolo,"416 Bloor St W Toronto, ON M5S 1X5 Canada ",0.0,1083.094310247424,43.674444,-79.414722
Zaza Espresso Bar,"775 Saint Clair Avenue W Toronto, ON M6C 1B7 Canada ",3.6,1352.9473097140121,43.674444,-79.414722
Pizza Del Arte,"899 Bloor Street W Toronto, ON M6H 1L2 Canada ",2.8,1691.2703119050293,43.674444,-79.414722
Panzerotto & Pizza 2 For 1,"505 St-Clair Avenue W Toronto, ON M6C 1A1 Canada ",0.0,990.3370372330793,43.674444,-79.414722
Pi Co,"687 St Clair Avenue W Toronto, ON M6C 1B2 Canada ",2.8,1175.7439438278984,43.674444,-79.414722
Memo Pizza,"551 Bloor St W Toronto, ON M5S 1Y6 Canada ",0.0,1090.679869595891,43.674444,-79.414722
Panzerotto & Pizza 2 For 1,"520 Bloor Street W Toronto, ON M5S 1Y3 Canada ",0.0,1042.0530449537575,43.674444,-79.414722
Pizza Hut,"922 Bloor Street W Toronto, ON M6H 1L4 Canada ",1.5,1712.2745311108445,43.674444,-79.414722
Zini Pizza,"795 St Clair Avenue W Toronto, ON M6C 1B9 Canada ",3.0,1413.437675921478,43.674444,-79.414722
Blondies Pizza,"265 Davenport Road Toronto, ON M5R 1J9 Canada ",2.7,1327.0818806737545,43.674444,-79.414722
Pizza Nova,"193 Harbord St Toronto, ON M5S 1H6 Canada ",2.7,1504.9583340949353,43.674444,-79.414722
Slice of Italia,"681 Bloor St W Toronto, ON M6G 1L3 Canada ",0.0,1200.0110244207601,43.674444,-79.414722
Trattoria Nervosa,"75 Yorkville Avenue Toronto, ON M5R 1B8 Canada ",3.8,694.5714251046181,43.674446,-79.398331
Martino's Pizza & Asian Fusion Kitchen,"178 Dupont Street Toronto, ON M5R 2E6 Canada ",3.8,445.14785418851204,43.674446,-79.398331
Pala 148,"148 Cumberland Street Toronto, ON M5R 1A8 Canada ",5.0,657.1897856456192,43.674446,-79.398331
Portici,"6 Scollard Street Toronto, ON M5R 1E9 Canada ",4.1,815.1399563267277,43.674446,-79.398331
Eataly Yorkville,"55 Bloor Street W Manulife Centre Toronto, ON M4W 1A6 Canada ",3.5,1004.5012024866011,43.674446,-79.398331
Pi Co,"180 Bloor St W Toronto, ON M5S 1T6 Canada ",4.0,677.4609499366107,43.674446,-79.398331
Kono Pizza,"Toronto, ON M5R 2H6 Canada ",4.5,138.53741274879005,43.674446,-79.398331
Piano Piano,"88 Harbord Street Toronto, ON M5S 1G5 Canada ",3.6,1324.4242763052378,43.674446,-79.398331
The Annex Commons,"296 Brunswick Ave Toronto, ON M5S 2M7 Canada ",4.4,1250.3896081575701,43.674446,-79.398331
Napoli Centrale,"964 Bathurst Street Toronto, ON M5R 3G5 Canada ",4.4,1298.9706612240836,43.674446,-79.398331
Blondies Pizza,"265 Davenport Road Toronto, ON M5R 1J9 Canada ",2.7,34.685178506502446,43.674446,-79.398331
Raffaella,"296 Brunswick Avenue Toronto, ON M5S 1X9 Canada ",4.0,1230.5707381722111,43.674446,-79.398331
The Grand Elvis,"176 Dupont Street Toronto, ON M5R 2E6 Canada ",3.3,449.8506870642805,43.674446,-79.398331
Pi Co,"1200 Bay Street Toronto, ON M5R 2A5 Canada ",3.6,827.9635885504994,43.674446,-79.398331
8Mile Detroit Style Pizza,"9 Charles Street West Toronto, ON M4Y 1R4 Canada ",4.3,1149.1296538675995,43.674446,-79.398331
Detroit Pizzeria,"1093 Bathurst Street Toronto, ON M5R 3G8 Canada ",4.0,1283.583585341172,43.674446,-79.398331
La Pizza & La Pasta at Eataly Toronto,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.4,1004.5012024866011,43.674446,-79.398331
Cora Pizza,"656A Spadina Ave Toronto, ON M5S 2H7 Canada ",3.7,1281.5830711976046,43.674446,-79.398331
Brownes Bistro,"1251 Yonge Street Toronto, ON M4T Canada ",2.9,1189.9748084520218,43.674446,-79.398331
Pizza Gigi,"189 Harbord Street Toronto, ON M5S 1H5 Canada ",3.1,1630.523964290271,43.674446,-79.398331
Capocaccia Trattoria,"1366 Yonge Street Toronto, ON M4T 3A7 Canada ",3.4,1336.7849195416384,43.674446,-79.398331
Boccone Deli & Pizza,"1378 Yonge Street Toronto, ON M4T 1Y5 Canada ",3.9,1365.787210115472,43.674446,-79.398331
Fantasy Kitchen,"195 Harbord Street Toronto, ON M5S 2R5 Canada ",1.5,1664.59840055774,43.674446,-79.398331
Pi Co.,"160 Bloor Street E Toronto, ON M4W 0A2 Canada ",4.5,1290.335676788343,43.674446,-79.398331
Tosto Quickfire Pizza Pasta,"800 Bay Street Unit 101 Toronto, ON M5S 3A9 Canada ",3.6,1757.7357159907417,43.674446,-79.398331
Pizza Pizza,"328 Bloor Street W Toronto, ON M5S 1W5 Canada ",1.6,935.3739179752291,43.674446,-79.398331
La Pizza & La Pasta at Eataly,"55 Bloor Street W Toronto, ON M4W 1A6 Canada ",5.0,1001.1703506877546,43.674446,-79.398331
Yorkville Pizza,"87 Avenue Rd Toronto, ON M5R 3R9 Canada ",0.0,404.99792972405993,43.674446,-79.398331
Papa CEO King Slice,"654 Spadina Avenue Toronto, ON M5S 2H7 Canada ",3.5,1283.6237894859876,43.674446,-79.398331
La Piazza at Eataly,"55 Bloor St W Toronto, ON M4W 1A5 Canada ",3.6,1001.8256526158552,43.674446,-79.398331
Pizza Studio,"500 Church Street Unit 3 Toronto, ON M4Y 2C5 Canada ",3.6,1851.378868748993,43.674446,-79.398331
Domino's Pizza,"1272 Yonge Street Toronto, ON M4T 1W5 Canada ",2.3,1130.5066796665153,43.674446,-79.398331
Pizza Nova,"997 Bay St Toronto, ON M5S 3C4 Canada ",3.1,1336.2484524129038,43.674446,-79.398331
North of Brooklyn Pizzeria,"469 Church Street Toronto, ON M4Y 2C5 Canada ",3.2,1826.9500091890575,43.674446,-79.398331
Mamma's Pizza,"807 Yonge St Toronto, ON M4W 2G9 Canada ",1.9,909.5575005648299,43.674446,-79.398331
